Smochine deshidratate Free Time,1,1,1,0,217,4,1.2,55.3,6.7
Smochine deshidratate Nutco fresh,1,1,1,0,278,3.3,0.9,57,9.8
Smochine deshidratate Orlando's,1,1,1,0,267,4.3,1.3,58,9.9
Smochine deshidratate soft 365 Mega Image,1,1,1,0,249,3,0.9,64,7
Smochine deshidratate uscate Nutco,1,1,1,0,267,2.2,0.6,75,7.1
Smochine proaspete,1,1,1,0,74,0.8,0.3,19.2,2.9
"Smochine, uscate",1,1,1,0,249,3.3,0.9,63.9,9.8
Stafide,1,1,1,0,299,3.1,0.5,79.2,3.7
Stafide aurii Carrefour,1,1,1,0,300,2.5,0.5,71,0
Stafide aurii Mega Image,1,1,1,0,300,2.8,2,75,0
Stafide brune Carrefour,1,1,1,0,300,2.5,0.5,71.4,0
Stafide brune Nutco Fresh,1,1,1,0,325,3,0.5,75,4
Stafide Happy Harvest,1,1,1,0,296,2.7,0.4,69.4,2
Stafide Jumbo Orlando's,1,1,1,0,306.5,2.5,0.5,71,4
Stafide Profi,1,1,1,0,286,2.5,6.7,65,0
Stafide Stilla Natura,1,1,1,0,305,2.5,0,68.8,5.2
Struguri,1,1,1,0,69,0.7,0.2,18.1,0.9
"Suc de lamaie natural, fara zahar",1,1,1,0,25,0,0,9,0
Suc grapefruit roz Delhaize,1,1,1,0,33,0.5,0.1,7.3,0.2
Suc proaspat de grapefruit rosu sau roz,1,1,1,0,41,1,0,9.6,2
Sweetie,1,1,1,0,65,0.7,0.7,14.5,2.6
Tamarillo proaspat,1,1,1,0,33,2,1.5,8,3
Tamarinde,1,1,1,0,239,2.8,0.6,62.5,5.1
Visine,1,1,1,0,50,1,0.3,12.2,1.6
Visine (congelate),1,1,1,0,48,0.5,0,10.8,1.5
Visine fara samburi Hortex,1,1,1,0,47,0.9,0.4,9.9,1.5
Zmeura,1,1,1,0,52,1.2,0.7,11.9,6.5
