"Baton din fructe, cu nuci, cereale si scortisoara Nutribon",1,1,1,0,0,349,4.5,14.7,54.3
Baton energetic cu iaurt si portocala Das Gesunde Plus,1,1,1,0,0,137,4.2,4.2,20.7
Baton energizant cu cocos DM,1,1,1,0,0,421,22.2,15,49.1
Baton energizant Energy Bar Red Cat,1,1,1,0,0,429,10.3,17.5,56
Baton musli ciocolata Nestle,1,1,1,0,0,406,6.2,10.7,65.4
Baton musli cu arahide prajite Sirius,1,1,1,0,0,391,7.9,13.2,65.7
Baton nougat Weight Watchers,1,1,1,0,0,346,22.5,11.2,40.7
Baton proteic cu aroma de lamaie Herbalife,1,1,1,0,0,405,28,13,45
Baton proteic High Energy Bar Multifruct Isostar,1,1,1,0,0,392.5,5.5,9.2,72.2
Biscuit cu crema de iaurt Belvita,1,1,1,0,0,470,7.7,18,66
Biscuiti 4 cereale Belvita Start,1,1,1,0,0,445,8.7,15,69
Biscuiti cereale miere si alune de padure BelVita Start,1,1,1,0,0,465,7.9,17,68
Biscuiti cereale si fructe Belvita Start,1,1,1,0,0,455,8.2,16,67
Biscuiti Coconitos,1,1,1,0,0,431.3,9.1,9.7,76.9
Biscuiti cu afine si stafide Sultani,1,1,1,0,0,467,6.6,17.6,71.4
Biscuiti cu cacao BelVita Start,1,1,1,0,0,440,8.2,16,66
Biscuiti cu cereale si afine rosii BelVita Start,1,1,1,0,0,435,9.3,13,67
Biscuiti cu cereale si ciocolata Belvita Start,1,1,1,0,0,450,8.3,16,65
Biscuiti cu cereale si lapte Belvita start,1,1,1,0,0,450,8.5,15,68
Biscuiti cu cereale sursa de fibre Dita Rostar ,1,1,1,0,0,422,12.1,10.3,68.4
Biscuiti cu crema de vanilie Rollito,1,1,1,0,0,502.4,5.5,21.4,68.5
Biscuiti cu mar Digesta,1,1,1,0,0,453,6.8,18.7,61.3
Biscuiti cu mere si cereala Mara,1,1,1,0,0,258,6.8,1.4,59.6
Biscuiti cu miere Maia Rostar,1,1,1,0,0,353,8.8,9.2,59.4
Biscuiti cu multicereale Dita,1,1,1,0,0,420,10.7,8.5,73.6
Biscuiti cu piersici si caise Gerlinea,1,1,1,0,0,379,19.8,9.6,53.4
Biscuiti cu sare Gizi,1,1,1,0,0,473,5.8,21.4,64.3
Biscuiti cu soia si mar Gullon,1,1,1,0,0,436,8.3,18.3,59.3
Biscuiti cu susan Gerble,1,1,1,0,0,472,11.4,22.3,56.4
Biscuiti de casa,1,1,1,0,0,392,9.8,6.8,78
Biscuiti de ovaz Ovezano,1,1,1,0,0,390,5.4,14.3,69.3
Biscuiti dietetici cu muesli Gullon,1,1,1,0,0,457,8.4,28,61.2
Biscuiti dietetici inveliti cu ciocolata alba fara zahar Santiveri,1,1,1,0,0,468,7,26.5,61.4
Biscuiti digestivi Digesta Dobrogea,1,1,1,0,0,466,6.3,18.5,65.5
Biscuiti digestivi din faina integrala cu continut redus de grasimi Gullon,1,1,1,0,0,439,7.5,14.5,69.7
Biscuiti digestivi Tabiet Vel Pitar,1,1,1,0,0,492,6.3,19.4,73.2
Biscuiti digestivi Tower Gate Lidl,1,1,1,0,0,489,6.7,22.7,62.6
Biscuiti fara zahar cu chimen Dita RoStar,1,1,1,0,0,404,12.3,11.3,67
Biscuiti fara zahar Dita RoStar,1,1,1,0,0,399.8,12.3,11.3,62.3
Biscuiti fara zahar si fara fructoza Dorada Al Horno Gullon,1,1,1,0,0,453,6.5,19.1,68.5
Biscuiti Grancereale Frutta,1,1,1,0,0,462,7.5,19.5,59.5
Biscuiti Gusto Sarati Arcada,1,1,1,0,0,341,16,9,70
Biscuiti integrali Ottimini,1,1,1,0,0,460,7.8,19,64
Biscuiti Leibniz Diet,1,1,1,0,0,422,9.4,12,71
Biscuiti Marilu,1,1,1,0,0,470,6.6,18,70
Biscuiti multicereale fara zahar Dita,1,1,1,0,0,423.4,12.8,10.8,66.8
Biscuiti Original Tuc,1,1,1,0,0,522,7,28,60.5
Biscuiti pestisori cu susan Fischli,1,1,1,0,0,487,11,26,50
Biscuiti petit beurre 365 Mega Image,1,1,1,0,0,511,7,26,61
Biscuiti sarati Crackers Salati Salted Colussi,1,1,1,0,0,445,11,11,72
Biscuiti sarati cu chimen Soltino,1,1,1,0,0,479,7.7,21.5,63.7
Biscuiti simpli cu ciocolata Carrefour,1,1,1,0,0,501,6.8,22,69
Biscuiti Toplionca Nefis,1,1,1,0,0,444,8.1,15.1,69.2
Biscuiti Tuc,1,1,1,0,0,485,8.2,23,62
Biscuitit crackers cu faina integrala Tuc,1,1,1,0,0,434,11.9,13.2,63.3
Biscuits Favorina Spekulatius Spiced,1,1,1,0,0,472,5.8,18.7,70.2
Briose cu ciocolata Pan Goccioli Mulino Bianco,1,1,1,0,0,370,8,15.5,48.5
Bruschete cu ciuperci si smantana Maretti,1,1,1,0,0,465.5,8.8,18.8,65.5
Bruschete Mix de legume picante Maretti,1,1,1,0,0,465.5,8.8,18.8,65.5
Bruschete quatro formaggi Maretti,1,1,1,0,0,453.7,8.8,17.4,65.5
Cartofi prajiti Lay's Sticks,1,1,1,0,0,500,8,32,46
Chips cartofi,1,1,1,0,0,536,7.1,35.7,53.6
Chips Chio Barbeque,1,1,1,0,0,530,5.7,35,48
Chips copt cu Paprika Lay's,1,1,1,0,0,415,5.5,9.5,74
Chips cu aroma de pui la cuptor cu lamaie si cimbru Lay's Sensations,1,1,1,0,0,490,7.5,30,46
Chips cu branza Cheese Chio,1,1,1,0,0,553,5.5,35,16
Chips cu paprika Viva,1,1,1,0,0,504,5,26,62
Chips cu sare Lay's,1,1,1,0,0,530,6.5,35,47
Chips cu sare Lay's Baked Chips Salt,1,1,1,0,0,420,5,11,74
Chips cu sare Pringles,1,1,1,0,0,526,3.9,34,52
Chips cu sare Viva,1,1,1,0,0,506,5.4,26,63
Chips cu smantana si ceapa Pringles,1,1,1,0,0,517,4.1,33,52
Chips cu smantana si ierburi mediteranene Chio,1,1,1,0,0,524,5.7,34,50
Chips paprika Viva,1,1,1,0,0,489,5.5,23,65
Chips porumb cu sare Tornado Ryderz,1,1,1,0,0,513.2,5.5,29.9,55.5
Chips sete de bere Lay's,1,1,1,0,0,525,6.8,33,48
Chips Soltino,1,1,1,0,0,578,5,40,50
Chips Tortilas de porumb Poco Loco,1,1,1,0,0,309,8,7,51
