Broccoli congelati Icefield Lidl,0,1,1,0,1,29,2.7,0.4,2.4,0
Broccoli fiert,0,1,1,0,1,35,2.4,0.4,7.2,3.3
Broccoli mix Icefield,0,1,1,0,1,28,1.9,0.3,3.1,0.1
Bureti murati,0,1,1,0,1,26,2.5,0.2,5.1,1.5
Capere Irma,0,1,1,0,1,25,0.5,0.5,2,0
Cartof copt,0,1,1,0,1,93,2.5,0.1,21.2,2.2
Cartofi (congelati),0,1,1,0,1,90,1.9,0.1,19.7,2
Cartofi congelati albi pentru piure si copt Pizzoli,0,1,1,0,1,64,2.2,0.1,13.5,1.7
Cartofi congelati cuburi Carrefour,0,1,1,0,1,76,2,0,17,0
Cartofi congelati Golden Wedges McCain,0,1,1,0,1,136,2.5,4,22.5,0
Cartofi copt Harvest Basket,0,1,1,0,1,75,2,0.1,15.5,2.1
Cartofi de iarna,0,1,1,0,1,88,2,0.2,20,2
Cartofi de vara,0,1,1,0,1,77,2,0.1,17.5,2.2
Cartofi dulci,0,1,1,0,1,86,1.6,0.1,20.1,3
Cartofi dulci copti Yams,0,1,1,0,1,116,1.5,0.1,27.6,3.9
Cartofi fierti,0,1,1,0,1,87,1.9,0.1,20.1,2
Cartofi pai congelati pentru cuptor Farm Frites,0,1,1,0,1,165,2.6,5.1,27.2,3.2
Cartofi rosii pentru salata si fiert Pizzoli,0,1,1,0,1,64,2.2,0.1,13.5,1.7
Cartofi weges congelati Farm Frites,0,1,1,0,1,115,2,3,20,3.3
Castraveti,1,1,1,0,1,12,0.6,0.2,2.2,0.7
Castraveti acrii Irma,0,1,1,0,1,25,1.5,0.5,4,0
Castraveti in otet cornichon Bodrum,0,1,1,0,1,25.1,1.4,0.2,4.4,0
Castraveti in otet Darinne,0,1,1,0,1,11,0.5,0,2.3,0
Castraveti in otet Maxims,0,1,1,0,1,12.4,0.6,0,2,1
Castraveti in otet Raureni,0,1,1,0,1,29,0.8,0.1,5.6,1.2
Castraveti murati,0,1,1,0,1,12,1,0.2,3,1
Castraveti murati Aldi R,0,1,1,0,1,16,0.8,0.2,1.7,0.9
Castraveti murati Chira,0,1,1,0,1,23,0.4,0.1,4.6,0
Castraveti murati Winny,0,1,1,0,1,25,0.6,0,5.6,0.6
Ceapa,1,1,1,0,1,42,0.9,0.1,10.1,1.4
Ceapa argintie murata Carrefour,0,1,1,0,1,46,0.8,0.2,11.1,1.4
Ceapa noua,1,1,1,0,1,37,2.2,0.3,6.3,1.4
Ceapa rosie,1,1,1,0,1,39,1.2,0.1,8.3,1.4
Ceapa rosie (congelata),0,1,1,0,1,37,1.4,0.1,7.4,1.2
Ceapa verde,0,1,1,0,1,32,1.8,0.2,7.3,2.6
Cicoare,0,1,1,0,1,20,1.7,0.2,4.2,3.1
Ciuperci champignon Aro,0,1,1,0,1,29,2.5,0.5,3,0
Ciuperci champignon la cutie Vitae Doro,0,1,1,0,1,15,2,0.5,0,2.8
Ciuperci champignon Lutece,0,1,1,0,1,13,2,0.4,0.2,2.8
Ciuperci champignon  crude,0,1,1,0,1,22,3.1,0.3,3.3,1
Ciuperci champignon  la cutie,0,1,1,0,1,26,2,1,5,2.4
Ciuperci congelate Aldi R,0,1,1,0,1,42,2.6,0.3,7.2,1.6
Ciuperci congelate Dujardin,0,1,1,0,1,11,1.2,0.1,1.2,0.9
Ciuperci congelate Friofrigo,0,1,1,0,1,15,2.7,0.2,0.7,0
Ciuperci congelate gomba Cora,0,1,1,0,1,40,5.9,0.2,3.3,0.8
Ciuperci congelate pt hotel Ardo,0,1,1,0,1,13,1.8,0.5,0.4,0
Ciuperci de padure cu cartofi Hortex,0,1,1,0,1,45,2.4,1.3,5.9,1.3
Ciuperci feliate Bonduelle,0,1,1,0,1,20,2.3,0.5,0.6,2
Ciuperci feliate Cora,0,1,1,0,1,17.3,1.8,0.2,0.3,0
Ciuperci feliate in sos tomat Bonduelle,0,1,1,0,1,44,1.8,0.1,6.1,1.9
Ciuperci feliate Kaufland,0,1,1,0,1,13,2.1,0.4,0.1,2.8
Ciuperci felii congelate Greens,0,1,1,0,1,18.7,3,0.3,1,2
Ciuperci fierte,0,1,1,0,1,28,2.2,0,5.3,2.2
Ciuperci intregi champignon Bonduelle,0,1,1,0,1,19,2.2,0.4,0.6,2.1
Ciuperci intregi Hortex,0,1,1,0,1,17,2.7,0.4,0.6,0
Ciuperci intregi la cutie Iska,0,1,1,0,1,16,2.3,0.5,0.5,0
Ciuperci Pleurotus,0,1,1,0,1,25,2.8,0.4,3.3,1
Ciuperci taiate Auchan,0,1,1,0,1,18,2.1,0.4,0.2,2.8
Ciuperci taiate Carrefour,0,1,1,0,1,18,2.1,0.1,2.8,0.2
Ciuperci taiate in apa 365,0,1,1,0,1,18,2.1,0.4,2.8,0.2
Ciuperci taiate Tasty,0,1,1,0,1,30,2,0,4,3
Conopida,0,1,1,0,1,25,2.4,0.1,5.3,2.5
Conopida congelata BoVita,0,1,1,0,1,30,2.4,0.4,3.9,0
Conopida congelata Dujardin,0,1,1,0,1,17,1.2,0.1,2.7,1.9
Conopida congelata Greens,0,1,1,0,1,24.7,2,0.3,3.5,0
Conopida congelata Mercadona,0,1,1,0,1,22,2.2,0.2,3.1,2.5
Conopida fiarta,0,1,1,0,1,23,1.8,0.5,4.1,2.5
Conopida murata,0,1,1,0,1,25,2.4,0.5,3.5,2.5
Conserva  de fasole rosie Carrefour,0,1,1,0,1,87,8.1,0.6,12.3,5.8
Conserva amestec mexican Daucy,0,1,1,0,1,49.4,3.4,1,6.7,0
Conserva anghinare in apa cu sare Freshona,0,1,1,0,1,31,1.8,0,6,2
Conserva ardei Olimpia,0,1,1,0,1,34.7,1.7,0.3,7,2.3
Conserva barba caprei (salsifis) Auchan,0,1,1,0,1,34,1.3,0.1,6.3,0
Conserva ciuperci champignon taiate Atifco,0,1,1,0,1,11,2.3,0.4,0.4,1
Conserva ciuperci intregi Darinne,0,1,1,0,1,30,2.5,0.5,0.5,0
Conserva ciuperci intregi Iska,0,1,1,0,1,16,2.3,0.5,0.5,0
Conserva ciuperci intregi La Grande Famiglia,0,1,1,0,1,11,2.3,1,0.4,0
Conserva ciuperci taiate Iska,0,1,1,0,1,14,3.4,0.5,0.1,0
Conserva ciuperci taiate Jardinelle,0,1,1,0,1,14,2.5,0.2,0.3,0
Conserva ciuperci taiate La Grande Famiglia,0,1,1,0,1,18,2.1,0.4,0.2,0
Conserva de amestec mexican conserva DAucy,0,1,1,0,1,49.4,3.4,1,6.7,0
Conserva de fasole,0,1,1,0,1,143,9,0.7,22.6,9
Conserva de fasole cafenie Maxims,0,1,1,0,1,43,4.1,0.5,6.3,6
Conserva de fasole rosie DAucy,0,1,1,0,1,106.2,8.4,0.6,16.8,0
Conserva de fasole rosie Kidney Campo Largo ,0,1,1,0,1,86,6.1,0.2,15,6.1
Conserva de muguri de soia Cora,0,1,1,0,1,25,1.9,0.3,3.6,0
Conserva de rosii decojite in conserva Ciro,0,1,1,0,1,19,1.2,0.1,3.2,0.5
Conserva de rosii decojite intregi Carrefour,0,1,1,0,1,22,0.7,0,4.6,0
Conserva defasole alba boabe Carrefour,0,1,1,0,1,85,8.2,0.6,11.7,8.7
Conserva fasole alba Auchan,0,1,1,0,1,95,6,0.8,12.7,6.4
Conserva fasole alba boabe Bonduelle clasic,0,1,1,0,1,66,7,0.4,6,5.3
Conserva fasole alba boabe in sos de rosii Tondino,0,1,1,0,1,87,3.7,0.5,14.6,5.5
Conserva fasole alba in sos de ardei iute Kaufland,0,1,1,0,1,88,4.9,0.9,12.4,5.5
Conserva fasole batuta Vascar,0,1,1,0,1,212,7.8,10.6,19.9,0
Conserva fasole Bretona Bonduelle,0,1,1,0,1,125,5,3,19,0
Conserva fasole Green Country Kaufland,0,1,1,0,1,97,7,0.6,16,6.2
Conserva fasole indiana Bonduelle,0,1,1,0,1,72,4.8,1.1,10.8,5.1
Conserva fasole rosie boabe Bonduelle,0,1,1,0,1,71,5.6,0.5,8.2,5.6
Conserva fasole rosie Home Garden,0,1,1,0,1,167,12.4,0.9,26.6,2.6
Conserva fasole rosie naturala Globus,0,1,1,0,1,78,5.8,0,13.7,0
Conserva fasole uscata cu tomate Heinz,0,1,1,0,1,79,4.7,0.2,12.9,3.7
Conserva fasole verde 365,0,1,1,0,1,27,1.6,0.2,4.7,1
Conserva fasole verde pastai fine DAucy,0,1,1,0,1,22.9,1.7,0.1,3.8,2.8
Conserva fasole verde pastai taiate Bonduelle,0,1,1,0,1,12,1.6,0.1,1.2,0
Conserva linte Divella,0,1,1,0,1,54,4,0.3,6.8,4
Conserva mazare Auchan,0,1,1,0,1,119,6.6,0.7,21.5,0
Conserva mazare bio Delhaize,0,1,1,0,1,292,24.6,1.2,45.6,0
Conserva mazare boabe 365,0,1,1,0,1,54,4.1,0.7,7.5,1
Conserva mazare cu morcovi Bonduelle,0,1,1,0,1,56,3.1,0.3,10.2,0
Conserva mazare Delicios Natur Bravo,0,1,1,0,1,40,3.1,0,6.5,0
Conserva mazare Horti Cons,0,1,1,0,1,54,4.1,0,7.5,0
Conserva mazare Just,0,1,1,0,1,40,2.1,0,9,2
Conserva mazare Ortomio,0,1,1,0,1,84,5.6,0.5,11,6.6
Conserva mazare verde Alipende,0,1,1,0,1,42,3.4,0.4,6.2,0
