Conserva ton maruntit FoodLand,198,29,8,0,0
Conserva ton maruntit in  suc propriu Vitae D'Oro,111,25.5,1,0.1,0
Conserva ton maruntit in suc propriu Corabioara,89,19.6,0,1,0
Conserva ton maruntit in suc propriu La Grande Famiglia,90,18,2,0,0
Conserva ton maruntit in suc propriu Le Grande Famiglia,67,14.2,1.1,0,0
Conserva ton maruntit in ulei de floarea soarelui John West,168,25,7.6,0,0
Conserva ton maruntit in ulei La Grande Famiglia,193,13.3,14.9,0,0
Conserva ton maruntit in ulei Proxi,365,26,28.5,0,0
Conserva ton maruntit in ulei vegetal C-food International,200,18,14,0,0
Conserva ton maruntit in ulei Yachtis,175,23,9,0,0
Conserva ton maruntit Iska,116,26,1,0,0
Conserva ton Tip,352,25,28,0,0
Conserva ton Vitae D'Oro,95,9.6,3.5,6.2,0
Conseva sardine in ulei vegetal Siblou,239,26.5,14.3,1.1,0
Crap,127,17.8,5.6,0,0
Crap afumat,200,28,8.8,0,0
Crema de crab de la Ikea,480,8,44,6.5,0
Crema tartinabila cu macrou Tippo Lidl,612,5.4,64.4,2.6,0
Creveti cruzi,106,20.3,1.7,0.9,0
Creveti cruzi 16/20 Black Tiger,57,12,1,0,0
Creveti cruzi 26/30 Black Tiger,60,14.9,0.1,0,0
Creveti Deluxe Lidl,87,19,1,0,0
Creveti fierti,99,20.9,1.1,0,0
Creveti fierti Waitrose,67,14.3,0.7,0.8,0.5
Creveti Jumbo King Sainsbury's,80,17.9,0.8,0.1,0.5
Creveti prefierti XL Royal Greenland,70,15,1,0,0
Creveti provencales Escal,78,10.7,3.9,0.1,0
Creveti royal Greenland,75,16.6,1,0,0
Creveti vannamei cu picioare albe cruzi,82,19,0.7,0,0
Crochete de merluciu Antonio y Ricardo,195,11.6,10,14.9,0
Crochete ton Vici,270,13.5,12,27,0
Cutie rulouri de hering in ulei Nautica Lidl,330,12.4,31,0.5,0
Dorada,89,18.9,0.9,0,0
Felii de somon afumat de Atlantic cu suc de lamaie si marar Cora,182,20,10.5,1.4,1
Ficat de cod afumat Officer,410,8,40,1,0
Ficat de cod Baltica,610,4,66,0,0
Ficat de cod King Oscar,613,4.8,66,0,0
File cod afumat Carrefour,110,19,3,0.2,0
File cod Alaska  pane Vita Star Kaufland,105,13,11,1,0
File de ansoa 365,168,20,10,0,0
File de cod afumat Godehav,55,12.5,0.4,0,0
File de cod dezosat Trawlic,69,16,0.5,0,0
