Dulceata de pere,271,0.4,0,70.9,0
Edulcorant vegetal cu extract de stevia Glucoregul,395,0,0,0.5,0
Extract de stevie Gerble,398,0,0.2,98.2,0
Fasole chilli la conserva fara grasime Al Wadi,81,4.9,0.4,15.4,2.8
Fasole cu costita afumata Unicarm,125.7,8.8,4.9,10,0
Ferment natural pentru copt Sekowa,341,11,1.7,70.3,0
File peste cu spanac congelat Frosta,179.3,11.2,7,17.3,0
Foi cremes Alpin,368,6,22.5,35.4,0
Foi de clatita 365,246,5.5,10.9,31.5,0
Foi de lasagna El Pavo,347,12,1.2,73,1.5
Foi de placinta Bella,280,9,0.1,60,0
Foi de placinta Cora,300,9,0.5,60,6.1
Foi de placinta Linco,290,9,1,61,0
Foi placinta Frozen Dream Lidl,248,7.5,0.9,51.8,0
Frappe Tnuva,68,2.8,2,9.8,0
Frappe Zuzu,73,3,1.5,17.4,0.2
Freddo cappucino Dolce Gusto,314,15.2,5.1,45.4,11.9
Frisca dulce Real,330,2,22,11,0
Frisca lichida Creme Patisserie Meggle,294,0.7,27,12,0
Frisca lichida fara zahar Creme Patisserie Meggle,244,0.3,26,2.3,0
"Frisca light, produs finit, Dr. Oetker",122,2,9,10,0
Fructoza,400,0,0,99,0
Fulgi de cartofi Carrefour,333,8,1,73,0
Fulgi de cocos Poex,660,6.9,64.5,23.7,16
Fulgi de drojdie uscata inactiva SanoVita,245,43.7,4,34,0
Fulgi de fasole batuta Distins,450,26,1.6,63,0
Fulgi de piure de cartofi natur 365 Mega Image,351,7.5,0.5,75,8
Fulgi nuca de cocos Carrefour,376,3.3,33.5,15.2,0
Gelatina universala Daily,330,87.2,0.4,0.7,0
Gem de caise fara zahar Hero,29,0.5,0.1,8,2
Gem de capsuni fara zahar Diet Hero,23,0.5,0.2,6.2,1.9
Gnocchi di patate Casa Cecconi,148,3,0,34,0.8
Gnocchi di patate De Cecco,155,3.5,0.5,34,0
Gordon bleu de pui Sadia,183.7,16.5,8.8,9.4,2
Gordon bleu semipreparat Ella Bella Transavia,160,14.6,7.5,7.4,0
Guma de mestecat Airwaves Extreme,154,0,0,63.8,0
Guma de mestecat extrem arctic Winterfresh,151,0,0,63,0
Guma de mestecat fara zahar Orbit White,154,0,0,64,0
Guma de mestecat Fresh White Orbit,170,0.5,0.5,69,1
Guma de mestecat Orbit,158,0,0,66,0
Guma de mestecat Orbit Clean,158,0,0,66,0
Guma de mestecat Orbit cu capsuni si banane,166,0,0,67.9,0
Guma de mestecat Orbit fara zahar,263,0,0,52.6,0
Guma de mestecat Orbit Kids,146,0,0,60.8,0
Guma de mestecat Orbit Professional,146,0,0,61,0
Guma de mestecat pastile pepene galben Orbit,170,0,0,69,0
Guma de mestecat Turbulence 5 Wrigley,662,0,0,64.4,0
Guma de mestecat XL Energy Dextrose,386,0,0,95,0
Hamburger din soia Sav'or ,145,14,3,14,0
Hummus Durra,300,9.6,19.7,21,0.6
Hummus Mandy,194,5.4,9.7,21.3,0
Humus,177,4.9,8.6,20.1,4
Humus Chtaura,142,6,6.5,15,1.3
Humus Daniela's,262,6.1,17.7,17.5,0
Humus Olympia,90,5.6,2.1,12.4,0
