Nuci macadamia crude Now Foods,743,11.4,77.1,14.3,8.6
Nuci macadamia prajite si sarate,716,7.8,76.1,12.8,8
Nuci macadamia prajite si sarate Real,747,7.4,77.3,5.5,4.9
Nuci macadamia Sainsbury's,739,9.1,76,4.7,5.2
Nuci macadamia Soltino,711,7.5,67.4,18.5,0
Nuci macadamia Sunssnacks Hofer,748,8.5,73,5.5,3.3
Nuci pecan,691,9.2,72,13.9,9.6
Nuci pecan Auchan,722,9.2,72,4.5,9.6
Nuci pecan crude Now Foods,678.6,7.1,67.8,17.9,7.1
Nuci pecan Degustation Cora,740,10.8,73.8,3.8,8.5
Nuci pecan Real,703,9.3,72,4.4,0
Nuci Ventura,689,14.3,68.1,5.1,6.2
Pasta de susan tahini Rapunzel,622,22,52,11,0
Seminte albe de dovleac prajite si sarate Nutline,407,24.8,29.1,11.5,3.9
Seminte de canepa naturale Canah,621,30,51,5,7.4
Seminte de chia,490,15.6,30.3,43.9,37.7
Seminte de chia  Fruit Orchard,490,21,31,7,37.8
Seminte de chia Solaris,434.8,17.4,34.8,43.5,43.5
Seminte de dovleac,538,27,45,13,3.9
Seminte de dovleac 365 Mega Image ,613,35.1,47.4,13.4,0
Seminte de dovleac decojite crude SanoVita,579,31.9,46.1,8,0
Seminte de dovleac decojite Orlando's,416,24,31.5,9,3.9
Seminte de dovleac prajite cu sare Djili Soy,537,24.9,40.3,8.8,19.5
Seminte de dovleac prajite Orlando's,488,26,39.5,7,0
Seminte de dovleac prajite si sarate Elmas,613,35.1,47.4,13.4,3.9
Seminte de dovleac prajite si sarate Soltino,467,26,39,3,2
Seminte de dovleac prajite si sarate Ubernuts,489,28.8,35.1,9,11.3
Seminte de floarea soarelui,582,19.3,49.8,24.1,11.1
Seminte de floarea soarelui Cernica,620,20.7,55.6,4.3,0
Seminte de floarea soarelui Coleu,479,18.3,32.1,13.1,0
Seminte de floarea soarelui crude Elmas,578,22.7,51,2.2,0
Seminte de floarea soarelui crude si decojite Granovit Alfa-Beta,570,22.8,49.6,18.8,10.5
Seminte de floarea soarelui cu sare Nota 11,479,18.3,32.1,13.1,0
Seminte de floarea soarelui decojite Tezorum,622,20.7,55.6,4.1,4.5
"Seminte de floarea soarelui decojite, prajite, cu sare Fine Food",604,17.6,47,22.5,10.5
Seminte de floarea soarelui Djili Soy fara sare,578,18.5,37.6,28.6,25.9
Seminte de floarea soarelui fin sarate Fiesta Natura Line,597,22.1,48.1,18.9,8.2
Seminte de floarea soarelui Grivas,620,20.7,55.6,4.3,0
Seminte de floarea soarelui pestrite prajite si sarate Nutline,486,15.5,37.9,37.6,0
Seminte de floarea soarelui prajite albe Elmas,434,16.5,27.5,50,39.8
Seminte de floarea soarelui prajite cu paprica Nutline,399,15.8,23.1,56.1,0
Seminte de floarea soarelui prajite cu sare Nutline,325,10.8,28.2,13.8,0
Seminte de floarea soarelui prajite fara sare Nutline,325,10.8,28.2,13.8,0
Seminte de floarea soarelui prajite fara sare Solaris,572.5,20.7,52.9,3.4,0
Seminte de floarea soarelui prajite necuratate Naghirneak,379.4,13.8,35,2.3,0
Seminte de floarea soarelui prajite si sarate Metropolitan Play,459,18.1,33.5,24.6,17.1
Seminte de floarea soarelui Rio,504,17,38,21,0
Seminte de floarea soarelui Sanovita,575,22.5,49,12.3,0
Seminte de floarea soarelui sarate Best,325,10.8,28.2,13.8,0
Seminte de floarea soarelui Stilla Natura,582,19,48,17,3
Seminte de floarea soarelui Tadim,396,17.1,34,5.4,37.1
Seminte de in,534,18.3,42,28.9,27.3
Seminte de in aurii organice Now Foods,619,19,42.9,38,38
Seminte de in bio All Green,371,22.9,29.9,5.9,32.9
Seminte de in brun Delhaize,527,20.1,43,29,28.1
Seminte de in Fruit Orchard,371,22.9,29.9,5.9,32.2
Seminte de in macinat John Vince,500,20,34,34,28
Seminte de in macinat pentru consum uman Sano Vita,534,18.3,42,28.9,27.3
Seminte de in Pirifan,568,15,45,18,40
Seminte de in SanoVita,568,15,45,18,0
Seminte de in Vitalia,560,20,40,30,27.3
"Seminte de in, dovleac, susan, floarea soarelui Omega Forte Solaris",600,20.4,50,14.5,15.1
Seminte de pin,571,23.2,50,14.3,5.4
Seminte de pin crude Orlando's,697.4,13.7,68.4,5,3.7
Seminte de pin Real,689,14,68.6,14,1.9
Seminte de susan,573,17.7,49.7,23.5,11.8
Seminte de susan crude Pronat,573,17.7,49.7,23.5,11.8
Seminte de susan Orlando's,631,20.5,53.2,11.7,11
Seminte de susan Pirifan,592,20,55,1,0
Seminte de susan SanoVita,592,20,55,0.6,12
Seminte decojite de dovleac crude Nutline,596,34.3,48.4,5.8,2
Seminte decojite de floarea soarelui Stilla Natura,590,19,48,17,3
Seminte decojite prajite si sarate Nutline,390,13.9,24.2,56.2,52.1
Seminte decorticate de canepa Canah,514,30,41,15,9.3
Seminte dovleac bio Anglamark Coop,600,30,49,8,0
Seminte dovleac decojite Cora,507,24,31,30,0
Seminte dovleac decojite crude Fine Foods,423,24,31,9,4
Seminte dovleac decojite crude Orlando's,596,34.3,48.4,18,0
Seminte dovleac prajite si sarate Fiesta,596,29,47,15,3.9
Seminte floarea soarelui Andra,560,24,47,18,0
Seminte floarea soarelui coapte si sarate Orlando's,405,14,32,10,10.5
Seminte floarea soarelui decojite crude Fruit Orchard,540,25,45.8,17,3.9
Seminte floarea soarelui decojite crude Orlando's,578,22.7,51,2.2,0
Seminte floarea soarelui decojite Nutline,582,19,49,24,0
Seminte floarea soarelui decojite prajite fara ulei Carrefour,582,25,46,15,0
Seminte floarea soarelui Distins,684,19.3,49.8,27,9
Seminte floarea soarelui Djili,648,24.6,54.4,10,0
Seminte floarea soarelui prajite Elmas,682,24.2,58.8,11.1,5.9
Seminte floarea soarelui prajite Mogyi,622,20,52.3,18.6,0
Seminte floarea soarelui Solei,479,18.3,32.1,13.1,0
Seminte floarea soarelui Soltino,291,9,24,9,1.2
Seminte floarea soarelui Sonnen B.K.,580,22.5,49,12.3,6.3
Seminte in NaturTierra,546,22,38,29,27.3
Seminte mac Carrefour,520,19.5,40.8,18.7,10
Seminte negre de floarea soarelui prajite cu sare Nutline Editie Limitata,461,16,34.7,39.7,37
Seminte negre de floarea soarelui prajite fara sare Nutline,474,20.3,33.8,40.8,37.2
Seminte pestrite de floarea-soarelui Carrefour,384,14,32,10,0
"Seminte pestrite floarea-soarelui, prajite si sarate Clever",667,24.2,58.2,11,6
Seminte pin Irma,630,13,56,19,0
Seminte prajite dovleac Nutline,416,24,31.5,9,3.9
Seminte susan Fruit Orchard,702,20.4,61.2,11.7,11.6
Uruiala seminte de in Alnatura,471,29,30,19,38
