Iaurt Actimel Capsuni,1,1,1,0,74,2.9,1.5,11.5,0
Iaurt Actimel Fructe de Padure,1,1,1,0,72,3,1.6,10.5,0
Iaurt Actimel Multifruct,1,1,1,0,76,2.9,1.5,12,0
Iaurt Actimel Natur,1,1,1,0,72,3,1.6,10.5,0
Iaurt Activia musli si mere Activia Danone,1,1,1,0,95,3.4,3,15,1.5
Iaurt alb cremicios 4% Yoplait Tnuva,1,1,1,0,76,5.5,4,4.5,0
Iaurt banane si capsuni Actimel Danone,1,1,1,0,75,2.7,1.5,11.8,0
"Iaurt Bianco 4,5%  Muller",1,1,1,0,109,5.1,4.5,11.3,0
"Iaurt Bifidus 0,1% Natura",1,1,1,0,42,3.2,0.1,4.5,0
Iaurt bifidus Natura,1,1,1,0,45.2,3.2,3.5,3.5,0
"Iaurt Bifidus natural 0,1% Alipende",1,1,1,0,39,4.1,0.1,5.3,0
"Iaurt Bio 1,8% Lassi Andechser",1,1,1,0,60,4.7,1.8,6.2,0
"Iaurt bio 3,5% Biotrend",1,1,1,0,72,5,3.5,4.7,0
"Iaurt bio 3,8% Edeka",1,1,1,0,77,5,3.8,5.2,0
"Iaurt Bio 3,8% Jogurt Mild Andechser",1,1,1,0,77,5.1,3.8,5.6,0
"Iaurt bio natur 0,1%  Andecheser",1,1,1,0,53,6.3,0.1,6.6,0
Iaurt Bio vanilie 365,1,1,1,0,99,3.4,3.4,13.8,0
"Iaurt bio1,5% Sobbeke Fettarmer",1,1,1,0,59,5.6,1.5,5.7,0
Iaurt Boni 0.1%,1,1,1,0,30.5,3.4,0.1,3.8,0
Iaurt Boni 2.8%,1,1,1,0,60,3.2,2.8,4.5,0
Iaurt Brenac Vital 1%,1,1,1,0,54,5,1,6,0
Iaurt capsuna delicioasa Yoplait,1,1,1,0,113,4,3.6,16.2,0.2
"Iaurt capsuni 2,1% Danone Frutmania",1,1,1,0,81,2.7,2.1,13,0.2
"Iaurt capsuni 2,3% Delicios NutriDay Danone",1,1,1,0,84,3.3,2.3,12.5,0
Iaurt capsuni Cremoso Danone,1,1,1,0,106,3.5,4.2,13.5,0
Iaurt carnaval Tnuva Yoplait,1,1,1,0,103,4.5,3,14.4,0
Iaurt cereale Yoplait Tnuva,1,1,1,0,109,4.5,3.2,14.4,1.7
Iaurt chef de capsuni si banane Yoplait Tnuva,1,1,1,0,111,3.6,3,17.4,0
Iaurt choco Cringles Muller,1,1,1,0,149,4.5,4.9,21,0
"Iaurt cirese 3,2% Bodensee",1,1,1,0,112,3.8,3.2,17,0
Iaurt cirese Pezzi di Frutta Muller,1,1,1,0,108,3,3.6,15.1,0
"Iaurt Corner 3,8% Muller",1,1,1,0,106,4,3.8,13.2,0.4
Iaurt cozonac cu nuca Yoplait,1,1,1,0,127,4.8,4,18,0
Iaurt crema di frutta piersici 5% fructe Muller,1,1,1,0,96,4.1,1.4,16,0
"Iaurt cremos 3,5% Pilos",1,1,1,0,69,4,3.5,5.3,0
Iaurt cremos 6% Napolact,1,1,1,0,84,3.6,6,4,0
"Iaurt Cremoso 4,1% Danone",1,1,1,0,81,4.6,4.1,4.1,0
Iaurt crispy crunch Muller,1,1,1,0,144,4.1,4.1,22,0
"Iaurt cu afine 0,1% bio Andechser",1,1,1,0,79,4.4,0.1,14.9,0.7
Iaurt cu afine Muller Mix,1,1,1,0,109,3.9,3.5,14.8,0
Iaurt cu aloe vera Activia Danone,1,1,1,0,96,3.4,2.7,13.2,0.4
"Iaurt cu ananas 1,1% Jogobella Light Zott",1,1,1,0,60,4,1.1,8.4,0
Iaurt cu biscuiti Nutriday delicios Danone,1,1,1,0,88,3.3,2.2,13.8,0
Iaurt cu bucati de mure si zmeura Muller,1,1,1,0,105,3,3.6,14.5,0.7
Iaurt cu caise Danone Delicios,1,1,1,0,105,3.7,2.3,12.5,0
"Iaurt cu capsuni 1,5%  Fulga",1,1,1,0,70,3.2,1.5,11,0
"Iaurt cu capsuni 1,5% Milbona",1,1,1,0,89,3.9,1.5,14.4,0.3
"Iaurt cu capsuni 3,6% Pezzi Di Frutta Muller",1,1,1,0,111,2.9,3.6,16.1,0
Iaurt cu capsuni 365,1,1,1,0,106,3.8,17.1,2.7,0
Iaurt cu capsuni Oikos,1,1,1,0,91,5.4,2.2,12.4,0
Iaurt cu capsuni Zuzu,1,1,1,0,70,3.2,1.5,11,0
"Iaurt cu cereale 1,8 % Tnuva Slim",1,1,1,0,88,4.3,1.9,12.5,2
Iaurt cu cereale glazurate Choco Stars Muller Mix,1,1,1,0,147,4.1,4.9,20.8,0
Iaurt cu cereale glazurate cu ciocolata 6% Yoplait,1,1,1,0,144,5,6,3.7,0
Iaurt cu cereale mix Choco Flakes Muller,1,1,1,0,137,4.3,5,18,0
Iaurt cu cereale si goji Yogofiber Fru Fru,1,1,1,0,134.3,4.5,6.3,15.5,1.5
Iaurt cu cirese si cereale glazurate in ciocolata Choco Cringles Mix Muller,1,1,1,0,149,4.5,4.9,21,0
Iaurt cu cocos Activia Zi de Zi Danone,1,1,1,0,83,3.7,1.9,12.9,0
Iaurt cu cocos si migdale Cremoso Danone,1,1,1,0,117,3.9,5.6,12.8,0
