Salata de ardei capia cu usturoi 365,69,1.1,4.5,6,1.7
Salata de cruditati fitness McDonalds,68,6.5,2.6,2,1
Salata fillet pui KFC,70,6,3.7,4.9,3.5
Salata Fresh KFC,30.6,1.2,0.2,6,1.9
Salata greceasca Snack Attack,173,12.2,12.1,2.8,1
Salata Greek KFC,70,3.7,4.5,3.9,1.2
Salata maxi de pui McDonalds,365,24,19,24,6
Salata maxi pui grill (fara dressing) McDonalds,105,12.5,4,3,1.5
Salata Midi Bon Ton Mcdonalds,36,4.8,0.8,2.4,0.4
Salata Midi Greek McDonalds,125,6,9,5,2
Salata varza si pui Snack Attack,102.1,8.7,5.1,4.6,0
Sandwich Big Tasty McDonalds,230,12,12,15.5,1.4
Sandwich Bonfillet  KFC,250,12.7,10.1,27.3,0.4
Sandwich Brisket Green Up Papa Verde,290,8,12,28.1,0
Sandwich Burger King XXL,1038,58.4,66.9,48.2,3.1
Sandwich Chicken Grill McDonalds,230,16,7.3,24,1.4
Sandwich crispy bacon si ardei gras Snack Attack,277,13.8,12.5,27.3,0
Sandwich Crispy KFC,230.4,12.2,6.1,31.7,0.3
Sandwich cu branza feta si cascaval Green Up Papa Verde Branzarella,212.1,8.9,20.1,7.5,0
Sandwich cu pastrama de vita si cascaval 365,239.9,6.8,14,21.5,1.1
Sandwich cu piept de pui condimentat Meltz KFC,288.9,19.7,14.7,19.4,0.4
Sandwich cu piept de pui picant Meltz KFC,288.9,19.7,14.7,19.4,0.4
Sandwich cu pui Shanghai King,148,12.2,2,22.2,2
Sandwich cu salam de Sibiu si mozzarella x3 Rivoli,344.1,15.3,20.7,22.1,0
Sandwich cu salam x3 Rivoli,330.6,14.3,19.8,21.1,0
Sandwich cu salata de cruditati si pui 365,267,6.2,13.9,29.5,1.4
Sandwich cu snitel de pui Yummy Green up Papa verde,165.4,10.5,3,23.1,0
Sandwich Fillet KFC,227.1,16,8.5,21.5,0.3
Sandwich humus cu ardei copt Snack Attack,211,6.4,9.2,24.4,0
Sandwich muschi file si cascaval Sandwich Time,226.3,9.9,4.5,36.6,0
Sandwich muschi tiganesc si cascaval afumat Snack Attack,196,12.9,7.8,17.1,0
Sandwich piept pui grill Sandwich Time,225,14.2,5.8,29.1,6
Sandwich pui la grill si cruditati Snack Attack,186,11,6.5,19.6,0
Sandwich pui si ardei copt Snack Attack,154,11.3,3.4,18.9,0
Sandwich Sombrero Green up Papa verde,303,8.6,16.2,28.6,0
"Sandwich sunca curcan, cascaval, castraveti murati Ciao Green Up Papa Verde",287,8.1,12.8,33,0
Sandwich sunca de Praga si cascaval Sandwich Time,258,9.7,8.4,36,0
Sandwich sunca Praga si branza Cedar Snack Attack,196,12.9,7.8,18.4,0
Sandwich ton cu dressing de iaurt si hrean Snack Attack,243,10.3,11.1,24,0
Sandwich Tower burger KFC,280,10.8,14,27.9,0.9
Sandwich Tower burger vegetarian KFC,230.7,5.6,8.4,33.3,0.4
Sandwich Twister KFC,196.7,8.9,9.2,19.9,0.6
Sandwich Twister vegetarian KFC,241.2,5.6,8.3,36.2,1
Sandwich Veggie Party Subway,161,9,3.8,21.8,4
Sandwich vita si branza Subway,146.5,10.4,3,20.4,1.7
Sandwich Wikinger Nordsee,226,16,37,47,0
Sandwich Zinger KFC,267.9,15.7,12.3,23.7,0.2
Saratele cu branza Clarky's Plus,488,13,24,55,0
Shaorma,238,8.2,14.4,18.9,1.7
Snitel de curcan congelat Saga,194,14,10,12,2
Snitel din piept de pui semipreparat Sadia,208,15,10,14,1.5
Steak de peste congelat  Frosta,153,12.8,6,12,0
Strudel cu gem de caise Derpan,443,6.8,25.6,53.6,0
Suberec cu carne de vita,248.8,10.8,7,34.9,1.7
Supa cu fidea de preparare rapida cu gust de legume Rollton,480,7.9,22.8,60.8,0
Supa noodles Mammita,87,1.8,3.6,11.9,0
Tagliatelle cu somon salbatic Frosta,119,4.3,3,18.7,0
Taitei cu file din piept de pui Lidl,102,6.7,3.9,8.9,2.2
Torta mere Pizza Hut,200,15,9,15,1
Tortilla pui fajita Snack Attack,238.1,11.9,4.6,35.8,0
Vinaigrette dressing McDonalds,470,0,50,6,0
