"Iaurt 1,8% cu visine Monor",103,5,1.8,16,0
"Iaurt 1,8% cu visine Monor",103,5,1.8,16,0
"Iaurt 1,8% Gusturi Romanesti",45.9,3.1,1.8,4,0
Iaurt 10.9% grecesc Hacendado,123,4.1,10.9,2.1,0
Iaurt 2%  Nutriday Danone,47,3.5,2,3.7,0
Iaurt 2% Helvetica,51,3.7,2,4.6,0
Iaurt 2% Oke,47,3.3,2,4,0
Iaurt 2% Premio Unicarm,48,3.3,2,4.1,0
Iaurt 2% probiotic Dar,48.8,3.2,2,4,0
Iaurt 2% Vio,47,3.2,2,4,0
"Iaurt 2,2% clasic Galacta",47.8,3,2.2,4,0
"Iaurt 2,2% cu piersici Oikos Danone",100,5.4,2.2,14.7,0
"Iaurt 2,3% 4 cereale Nutriday Danone",92,3.2,2.3,14.5,0.3
"Iaurt 2,4% caise Nutriday Delicios Danone",86,3.2,2.4,13,0.1
"Iaurt 2,4% cu fructe de padure Sanlacta",78,3.2,2.4,11,0
"Iaurt 2,4% cu visine Nutriday Delicios Danone",86,3.2,2.4,13,0.1
"Iaurt 2,5% Aro",54,3.2,2.5,4.7,0
"Iaurt 2,5% Big Panda",52.8,3.5,2.5,4,0
"Iaurt 2,5% cu bucati mari de visine Milli",102,3,2,16,0
"Iaurt 2,5% cu caise Millie",102,3.9,2.5,16,0
"Iaurt 2,5% cu capsuni cu probiotice Milli",102,3.9,2.5,16,0
"Iaurt 2,5% cu mere coapte Jogobella",104,3.5,2.5,16.8,0
"Iaurt 2,5% Margareto",54,3.2,2.5,4.7,0
"Iaurt 2,5% Muuna",53,3.2,2.5,4,0
"Iaurt 2,5% Paco",54,3.2,2.5,4.7,0
"Iaurt 2,6% cu banane Zuzu Danone",89.8,3.4,2.6,13.9,0
"Iaurt 2,7% caise Activia Danone",94,3.4,2.7,14,0.2
"Iaurt 2,7% cirese Activia Danone",94,3.4,2.7,14,0.2
"Iaurt 2,7% cu piersici Activia Danone",94,3.4,2.7,14,0.2
"Iaurt 2,8% Brenac",59.6,3.6,2.8,5,0
"Iaurt 2,8% cu cereale integrale Activia Danone",90,3.6,2.8,13.3,0.2
"Iaurt 2,8% cu musli din cereale integrale Activia Danone",94,3.6,2.8,13.7,0.2
"Iaurt 2,8% Dar",54,3.2,2.8,4,0
"Iaurt 2,8% Delisio",56,3.2,2.8,3,0
"Iaurt 2,8% Friss",58,3.6,2.8,4.5,0
"Iaurt 2,8% germeni de grau Activia Danone",92,3.8,2.8,13,1.5
"Iaurt 2,8% Lacta",52,3.2,2.8,3.5,0
"Iaurt 2,8% Mandruta",55,3.4,2.8,4,0
"Iaurt 2,8% musli Activia Danone",92,3.8,2.8,13,1.5
"Iaurt 2,8% musli si capsuni Activia Danone",92,3.8,2.8,13,1.5
"Iaurt 2,8% musli si piersici Activia Danone",92,3.8,2.8,13,1.5
"Iaurt 2,8% Sim",54,3.2,2.8,4.1,0
"Iaurt 2,8% Vio",57,3.6,2.8,4,0
Iaurt 2.8% Natura,54,3.6,2.8,3.7,0
Iaurt 3% afine Sobbeke,94,3.5,3,13.8,0
Iaurt 3% Allelat,62,3.2,3,4.8,0
Iaurt 3% cu topping de fulgi de porumb Mic Dejun Activia Danone,113,4.5,3,17,0.9
Iaurt 3% Vian,60,3.2,3,4.8,0
Iaurt 3% visina racoricioasa Yoplait,102,4.4,3,14.4,0.2
"Iaurt 3,2% gustare de seara Activia Danone",70,3.2,2.1,9.5,0
"Iaurt 3,2% Muuna",65,3.2,3.2,4,0
"Iaurt 3,2% Naturlact",53,2.4,3.2,3.5,0
"Iaurt 3,4% natur Activia Danone",62,3.6,3.4,4.3,0
"Iaurt 3,5%  Hanul Boieresc Penny",66,3.4,3.5,4.5,0
"Iaurt 3,5% Bifidus Prodlacta",44,3.2,3.5,0,0
"Iaurt 3,5% din lapte de capra Agrofam",64.8,4.4,3.5,4,0
"Iaurt 3,5% extra cu omega 3 Milli",64,3.6,3.5,4,0
"Iaurt 3,5% life+ Omega 3 Milli",62,3.6,3.5,4,0
"Iaurt 3,5% Milli Life+ Probiotice",64,3.6,3.5,4.1,0
"Iaurt 3,5% Monor",62,3.2,3.5,4.5,0
"Iaurt 3,5% Muller",72,4.4,3.5,5.1,0
"Iaurt 3,5% Napolact Numa' Bun",62,3.6,3.5,4,0
"Iaurt 3,5% natur KClassic",60,3.2,3.5,4,0
"Iaurt 3,5% Naturmaelk",60,3.6,3.5,3.8,0
"Iaurt 3,6% mere si kiwi Pezzi di Frutta Muller",106,2.9,3.6,14.7,0
"Iaurt 3,6% piersica alba bunacioasa Tnuva Yoplait",103,4.3,3.6,13.3,0
"Iaurt 3,6% Yog-fit Mondelice",71,3.1,3.6,6.5,0
Iaurt 4 cereale NutriDay Danone,92,3.2,2.3,14.5,0.3
Iaurt 4% cu cereale Tnuva,101,4.2,4.7,10.5,0.8
Iaurt 4% Stracciatella Cremoso Danone,108,3,4,15,0
Iaurt 4% Ulcica Brenac,75.6,4.4,4,5.5,0
"Iaurt 4,1% Gusturi Romanesti",59,1.8,4.1,3.3,0
"Iaurt 4,1% NutriDay Natural Danone",65,3.2,4.1,3.9,0
"Iaurt 4,2% cu piersici 365",115,3.7,4.2,15.6,0
"Iaurt 4,2% cu piersici Cremoso Danone",108,3.5,4.2,14,0
"Iaurt 4,2% cu visine Cremoso Danone",106,3.5,4.2,13.5,0
"Iaurt 4,7% cocos Cremoso Danone",115,3.1,4.7,15,0.8
"Iaurt 4,8% Sarut de caramel Danone Cremosso",113,3.9,4.8,13.5,0
Iaurt 5% Covalact,81,4.2,5,4.8,0
Iaurt 5% Olympus,80,4.6,5,4.1,0
"Iaurt 5,2 % Cremoso natural Danone",81,4.6,5.2,4.1,0
"Iaurt 5,3% cu cereale glazurate cu ciocolata Yoplait Top",139,4.2,5.3,18.6,0.2
"Iaurt 5,4% Mic Dejun Activia Danone",209,8.5,5.4,31.5,0
Iaurt 8% El Greco Brenac,116.4,6.1,8,5,0
Iaurt Actimel Capsuni,74,2.9,1.5,11.5,0
Iaurt Actimel Fructe de Padure,72,3,1.6,10.5,0
Iaurt Actimel Multifruct,76,2.9,1.5,12,0
Iaurt Actimel Natur,72,3,1.6,10.5,0
Iaurt Activia musli si mere Activia Danone,95,3.4,3,15,1.5
Iaurt alb cremicios 4% Yoplait Tnuva,76,5.5,4,4.5,0
Iaurt banane si capsuni Actimel Danone,75,2.7,1.5,11.8,0
"Iaurt Bianco 4,5%  Muller",109,5.1,4.5,11.3,0
"Iaurt Bifidus 0,1% Natura",42,3.2,0.1,4.5,0
Iaurt bifidus Natura,45.2,3.2,3.5,3.5,0
"Iaurt Bifidus natural 0,1% Alipende",39,4.1,0.1,5.3,0
"Iaurt Bio 1,8% Lassi Andechser",60,4.7,1.8,6.2,0
"Iaurt bio 3,5% Biotrend",72,5,3.5,4.7,0
"Iaurt bio 3,8% Edeka",77,5,3.8,5.2,0
"Iaurt Bio 3,8% Jogurt Mild Andechser",77,5.1,3.8,5.6,0
"Iaurt bio natur 0,1%  Andecheser",53,6.3,0.1,6.6,0
Iaurt Bio vanilie 365,99,3.4,3.4,13.8,0
"Iaurt bio1,5% Sobbeke Fettarmer",59,5.6,1.5,5.7,0
Iaurt Boni 0.1%,30.5,3.4,0.1,3.8,0
Iaurt Boni 2.8%,60,3.2,2.8,4.5,0
Iaurt Brenac Vital 1%,54,5,1,6,0
Iaurt capsuna delicioasa Yoplait,113,4,3.6,16.2,0.2
"Iaurt capsuni 2,1% Danone Frutmania",81,2.7,2.1,13,0.2
"Iaurt capsuni 2,3% Delicios NutriDay Danone",84,3.3,2.3,12.5,0
Iaurt capsuni Cremoso Danone,106,3.5,4.2,13.5,0
Iaurt carnaval Tnuva Yoplait,103,4.5,3,14.4,0
Iaurt cereale Yoplait Tnuva,109,4.5,3.2,14.4,1.7
Iaurt chef de capsuni si banane Yoplait Tnuva,111,3.6,3,17.4,0
Iaurt choco Cringles Muller,149,4.5,4.9,21,0
"Iaurt cirese 3,2% Bodensee",112,3.8,3.2,17,0
Iaurt cirese Pezzi di Frutta Muller,108,3,3.6,15.1,0
"Iaurt Corner 3,8% Muller",106,4,3.8,13.2,0.4
Iaurt cozonac cu nuca Yoplait,127,4.8,4,18,0
Iaurt crema di frutta piersici 5% fructe Muller,96,4.1,1.4,16,0
"Iaurt cremos 3,5% Pilos",69,4,3.5,5.3,0
Iaurt cremos 6% Napolact,84,3.6,6,4,0
"Iaurt Cremoso 4,1% Danone",81,4.6,4.1,4.1,0
Iaurt crispy crunch Muller,144,4.1,4.1,22,0
