Paine integrala Farmhouse Soft Batch Wheatfield Bakery,210,10.4,2.8,36.2,7
Paine integrala feliata  Bongrana,262,10.5,4.9,39.7,8.4
Paine integrala feliata Panifcom,218,8,1,43,0
Paine integrala Fitness Mestemacher,172,6,1.8,33,8.4
Paine integrala Grau intreg Vel Pitar,255,12.4,4.5,47.2,12
Paine integrala HapiHap Titan,217,15.4,0.6,38.3,1.6
Paine integrala Kohberg,200,6,1,38,9
Paine integrala Neptun Dobrogea,225,8.8,1.3,43,7.5
Paine integrala Pan Group,251,9.5,1,51,7
Paine integrala prajita Armonie Mulino Bianco,395,12,6,69.7,7
Paine integrala toast feliata Vollkorn Tesco,231,10,2.3,42.7,5.3
Paine integrala UrteKram,240,36,5.5,3,7.5
Paine integrala Vel Pitar,222,14,1.8,39,10.3
Paine intermediara,246,9.8,1,47.9,3.7
Paine keto cu seminte si branza,228.8,16.2,16.3,6.1,2
Paine la forma feliata Neptun Dobrogea,245,9.3,2,46,0
Paine Lady Puravita Cora,228,8.4,3.1,41.7,6.8
Paine Lady Puravita Fibre,186,7.1,3.5,31.4,4
Paine Longevita Franzeluta,237.3,8.5,1.2,47.3,0
Paine mediteraneana Bonpana,289,11,6,42,2
Paine multicereale Aldi,195,8.8,4.5,29.8,17
Paine multicereale Biaform Colruyt,246,10.6,3.6,37.9,9.7
Paine multicereale Bonpana Dobrogea,220,7.6,2.8,39.4,3.1
Paine multicereale Gliga,255,11.3,3.9,43.6,3.7
Paine multicereale Lider Pan,223,8.9,1.9,41.4,1.6
Paine multicereale Verival,222,9.5,4.1,38.7,13.1
"Paine multicereale, feliata Rotunda Romanesca ",264.9,11.3,4.5,42.7,4.2
Paine neagra,249,8.5,0.8,50.6,5
Paine neagra bio Kornkammeret,230,7,7,30,9
Paine neagra cu cartofi feliata Boromir,255.4,8.9,1.5,51.6,6
"Paine neagra cu fibre, feliata Vel Pitar",186.9,8.9,0.4,36.8,10.2
Paine neagra cu secara feliata Vel Pitar,229,7.3,1.4,47,0.9
Paine neagra cu secara Panifcom,227,7,0.5,49,3.2
Paine neagra cu tarate facuta in casa Dark,276,8.4,4.4,52,1.4
Paine neagra cu tarate si seminte de cereale Galmopan,250,9.2,2.7,47.3,4.1
Paine neagra feliata Dobrogea,241,8.6,2,43.6,7.2
Paine neagra Pumpernickei Haverland,211,5.3,1.6,39,9.5
Paine neagra Pumpernickel Pural,190,5,1,39,9
Paine neagra Vatra Domneasca Total,222,9.1,1.2,42.3,11.7
Paine pentru sandwich 8 cereale Bimbo,248,11,2.2,38,16
Paine prajita Bio Carrefour,358,13,6,63,11
Paine prajita biscottes Auchan,400,9.5,7.5,71,5
Paine prajita Biscottes Mega Image,416,12.8,7.1,74.2,1.8
Paine prajita Booivakn,364,14.9,6.8,60.9,9.7
Paine prajita Clasic Eti Mek ,401,10.2,5,78.4,2
Paine prajita cu faina integrala Fette Biscottate,379,12,6,69.2,7.5
"Paine prajita cu tarate, germeni de grau si faina integrala Biscottes Bio Nature",372,14.8,4.4,64.6,7.3
Paine prajita de secara Finn Crisp,320,11,2.4,63,19
Paine prajita fara sare Delhaize Mega Image,366,16,1.5,72,6.5
Paine prajita integrala Buitoni,391,11.4,5.8,73.4,4.3
Paine prajita Mini biscottes cu susan Minigrill,422,12,12,63,7
Paine prajita mini toast Delhaize Mega Image,393,10.9,3.7,79.6,1.9
Paine prajita Mini Tostas Melba,388,14.9,7,66.3,9.9
Paine prajita Top Budget,410,10.5,7.5,75,0
Paine rotunda romaneasca rustica Danser-pan Padureni,251,8.4,1.1,52.1,1.7
Paine Rustikorn Tac Tac,237,8.1,1.1,48.7,3.2
Paine saraca in glucide Lujerul,185,12.5,1.8,29.7,6
Paine secara Hapi Hap,227,12.9,0.8,42.4,1.1
Paine secara hipocalorica Natura Land,168,5.2,1.4,33.8,11
Paine secara integrata extrudate Linea Natura,262,12,8,36,18
Paine secara Pan Negro Mega Image,178,5.4,1.4,35.3,11.9
Paine secara Pumpernickel Vita Star,198,5,1,36,11
Paine secara Ryvita,317,8.5,1.7,66.9,16.5
Paine Silueta Bimbo,245,9.1,2.8,42.6,6.5
Paine Silueta Vel Pitar,250,9.5,3.5,47,0
Paine spanish soya Corona,247,8.2,2,47.8,4.8
Paine speciala light Vita Star,171,5,3,34,9
Paine speciala Vita Star,188,6,2,31,10
Paine specialitate bavareza Vel Pitar,239,12,2.1,39,4.7
Paine specialitate cu graham si secara Keine Touch,239,10.2,2,48.8,7.3
Paine tarate de casa,126,5,3,27,10
Paine tarate Scandurica Ana Pan,350,12,4.8,61,15
Paine toast 100% faina negra ToasTina,252,14.1,2.8,42.6,8
Paine toast clasic Vel Pitar,257,8.2,1.8,52.1,0
Paine toast clasic Vita Star,256,9.4,2.1,51.8,3.8
Paine toast cu germeni de grau Savoria,289,10.5,4.9,52.4,0
Paine toast cu malt Franzeluta,220.1,8.3,4,39.9,0
Paine toast cu secara Savoria,255.1,8.9,0,50.6,0
